train_mse,val_mse,test_mse,train_phy,val_phy,test_phy,train_norm_phy,train_e,val_e,test_e,val_norm_phy,test_norm_phy,train_all,val_all,test_all,lambda_s_train,lambda_s_test,lambda_e_train,lambda_e_test
0.10903108865022659,0.10903108865022659,0.16573074460029602,0.02866530977189541,0.02855643630027771,0.14487424492835999,0.27797067165374756,0.9455344676971436,0.9458842277526855,0.9153763651847839,0.27811142802238464,0.6919322609901428,2.9896514415740967,0.0,0.0,0.0001326683383392199,0.0,3.046513,0.0
0.09322172403335571,0.09322172403335571,0.1458977907896042,0.02828327752649784,0.028153875842690468,0.13941234350204468,0.27044132351875305,0.8386397957801819,0.8389490246772766,0.8243816494941711,0.27037689089775085,0.6965593099594116,1.812525987625122,0.0,0.0,0.00015752764074256724,0.0,2.05005952796,0.0
0.07871004939079285,0.07871004939079285,0.1313420832157135,0.029005978256464005,0.028886782005429268,0.1320589929819107,0.2557722330093384,0.7386081218719482,0.7386601567268372,0.7595831155776978,0.25548529624938965,0.7085332274436951,1.59294855594635,0.0,0.0,0.00018704403259903662,0.0,2.05005952796,0.0
0.06492239236831665,0.06492239236831665,0.12179014086723328,0.03467831760644913,0.03459944948554039,0.1255868673324585,0.270079106092453,0.6392103433609009,0.6389095187187195,0.714454174041748,0.26980072259902954,0.7431139945983887,1.3754017353057861,0.0,0.0,0.00022208954129069198,0.0,2.05005952796,0.0
0.0521981380879879,0.0521981380879879,0.11285895109176636,0.05130057781934738,0.05130569636821747,0.12487627565860748,0.3412666916847229,0.5397661924362183,0.5392407774925232,0.6659208536148071,0.34132930636405945,0.7865903377532959,1.1588410139083862,0.0,0.0,0.0002636993060452874,0.0,2.05005952796,0.0
0.04138248413801193,0.04138248413801193,0.09568748623132706,0.0873710960149765,0.08743004500865936,0.13619258999824524,0.4814917743206024,0.4409152567386627,0.4404837191104889,0.5743058323860168,0.4818594455718994,0.7927294969558716,0.9454357624053955,0.0,0.0,0.00031310201698411024,0.0,2.05005952796,0.0
0.034712571650743484,0.034712571650743484,0.06644951552152634,0.1593681424856186,0.15912100672721863,0.17397701740264893,0.7017953395843506,0.3463670313358307,0.34632155299186707,0.42328181862831116,0.7014128565788269,0.7759203910827637,0.7450464367866516,0.0,0.0,0.0003717560054967746,0.0,2.05005952796,0.0
0.03573087975382805,0.03573087975382805,0.04992016404867172,0.28618916869163513,0.28543415665626526,0.24228490889072418,1.0008761882781982,0.2631092071533203,0.2632114291191101,0.31825873255729675,0.9995513558387756,0.8750999569892883,0.5755622386932373,0.0,0.0,0.0004413920232556767,0.0,2.05005952796,0.0
0.04703163355588913,0.04703163355588913,0.051804643124341965,0.4824790060520172,0.4822561740875244,0.28613123297691345,1.3677676916122437,0.192805215716362,0.19274817407131195,0.2880750894546509,1.367730975151062,0.9552589654922485,0.4430105984210968,0.0,0.0,0.0005240639326814406,0.0,2.05005952796,0.0
0.07142506539821625,0.07142506539821625,0.07108461856842041,0.8075999021530151,0.8098901510238647,0.33686816692352295,1.8203967809677124,0.13923279941082,0.13894714415073395,0.3245689570903778,1.8243396282196045,1.0631121397018433,0.3579932451248169,0.0,0.0,0.0006222087483086251,0.0,2.05005952796,0.0
