train_mse,val_mse,test_mse,train_phy,val_phy,test_phy,train_norm_phy,train_e,val_e,test_e,val_norm_phy,test_norm_phy,train_all,val_all,test_all,lambda_s_train,lambda_s_test,lambda_e_train,lambda_e_test
0.00020155958191026002,0.00020155958191026002,0.03346839174628258,0.0017279626335948706,0.0017577320104464889,0.20453089475631714,0.0018320194212719798,0.35112521052360535,0.35119596123695374,0.3661559820175171,0.0018628040561452508,0.25917714834213257,0.00020155958191026002,0.0,0.0,0.0,0.0,0.0,0.0
0.00022190572053659707,0.00022190572053659707,0.033858589828014374,0.0013539865612983704,0.0013663879362866282,0.20282915234565735,0.0014743951614946127,0.3555631935596466,0.3555981516838074,0.37226933240890503,0.001487199799157679,0.2660641670227051,0.00022190572053659707,0.0,0.0,0.0,0.0,0.0,0.0
0.00026096930378116667,0.00026096930378116667,0.0342436321079731,0.0013346484629437327,0.0013274758821353316,0.20201437175273895,0.0014826554106548429,0.3595586121082306,0.35957083106040955,0.37739115953445435,0.0014742282219231129,0.27213725447654724,0.00026096930378116667,0.0,0.0,0.0,0.0,0.0,0.0
0.0002981239522341639,0.0002981239522341639,0.03433890640735626,0.0014979339903220534,0.001475987141020596,0.2016148567199707,0.0016806989442557096,0.3629389703273773,0.36297157406806946,0.37973886728286743,0.0016560869989916682,0.27343982458114624,0.0002981239522341639,0.0,0.0,0.0,0.0,0.0,0.0
0.00032186112366616726,0.00032186112366616726,0.034189373254776,0.001744849025271833,0.001717164646834135,0.20155547559261322,0.001959289889782667,0.365592360496521,0.36567872762680054,0.37973296642303467,0.0019287323812022805,0.27068042755126953,0.00032186112366616726,0.0,0.0,0.0,0.0,0.0,0.0
0.000328127178363502,0.000328127178363502,0.03407307714223862,0.0020057244691997766,0.0019782064482569695,0.20207273960113525,0.002241595881059766,0.3674556314945221,0.3675919473171234,0.3792734146118164,0.002211698330938816,0.267926961183548,0.000328127178363502,0.0,0.0,0.0,0.0,0.0,0.0
0.00031357904663309455,0.00031357904663309455,0.034204404801130295,0.002183479955419898,0.0021567249204963446,0.20331764221191406,0.0024166142102330923,0.3685019910335541,0.36865347623825073,0.37992197275161743,0.0023876987397670746,0.26843690872192383,0.00031357904663309455,0.0,0.0,0.0,0.0,0.0,0.0
0.0002814109029714018,0.0002814109029714018,0.03457167372107506,0.0022252562921494246,0.002197990193963051,0.2051868587732315,0.0024295467883348465,0.36876198649406433,0.36889341473579407,0.38171055912971497,0.002399859484285116,0.27221235632896423,0.0002814109029714018,0.0,0.0,0.0,0.0,0.0,0.0
0.0002405372797511518,0.0002405372797511518,0.03497077152132988,0.00214239489287138,0.002115923212841153,0.20741166174411774,0.0023034277837723494,0.36832118034362793,0.36842408776283264,0.38330915570259094,0.0022744275629520416,0.2763558328151703,0.0002405372797511518,0.0,0.0,0.0,0.0,0.0,0.0
0.00019767755293287337,0.00019767755293287337,0.035178042948246,0.001954256556928158,0.0019332015654072165,0.20973703265190125,0.0020655852276831865,0.36729076504707336,0.36738547682762146,0.38326510787010193,0.00204257108271122,0.2775760591030121,0.00019767755293287337,0.0,0.0,0.0,0.0,0.0,0.0
0.00015896196418907493,0.00015896196418907493,0.035151407122612,0.0016918759793043137,0.001680217799730599,0.21205702424049377,0.0017554413061589003,0.3657969534397125,0.365910142660141,0.38132449984550476,0.001742756925523281,0.27518635988235474,0.00015896196418907493,0.0,0.0,0.0,0.0,0.0,0.0
0.0001311428059125319,0.0001311428059125319,0.03505413606762886,0.001408262294717133,0.0014057799708098173,0.21436606347560883,0.0014353166334331036,0.3639768362045288,0.3641155958175659,0.37865468859672546,0.001432435936294496,0.2716084420681,0.0001311428059125319,0.0,0.0,0.0,0.0,0.0,0.0
0.00011613551032496616,0.00011613551032496616,0.035076066851615906,0.0011427021818235517,0.0011463651899248362,0.21660000085830688,0.0011453696060925722,0.361965149641037,0.3621107041835785,0.37678855657577515,0.0011487343581393361,0.26987454295158386,0.00011613551032496616,0.0,0.0,0.0,0.0,0.0,0.0
0.00011213191464776173,0.00011213191464776173,0.03526826575398445,0.0009289233130402863,0.0009365563746541739,0.21860815584659576,0.0009160935296677053,0.3598962426185608,0.3600212335586548,0.3763510286808014,0.0009231653530150652,0.2710452675819397,0.00011213191464776173,0.0,0.0,0.0,0.0,0.0,0.0
0.00011727942910511047,0.00011727942910511047,0.035520534962415695,0.0008095633238554001,0.0008209929801523685,0.22024086117744446,0.0007868204265832901,0.3579041361808777,0.35799628496170044,0.3766597807407379,0.0007972590974532068,0.27361658215522766,0.00011727942910511047,0.0,0.0,0.0,0.0,0.0,0.0
0.00012739363592118025,0.00012739363592118025,0.03565855696797371,0.0007900825003162026,0.0008055375074036419,0.22136762738227844,0.0007588326116092503,0.3561020791530609,0.35617390275001526,0.3764567971229553,0.0007728685741312802,0.2749384045600891,0.00012739363592118025,0.0,0.0,0.0,0.0,0.0,0.0
0.00013699546980205923,0.00013699546980205923,0.035597752779722214,0.0008344670059159398,0.0008528612670488656,0.22189408540725708,0.0007946059922687709,0.35457301139831543,0.3546488285064697,0.37513068318367004,0.0008113295771181583,0.273672491312027,0.00013699546980205923,0.0,0.0,0.0,0.0,0.0,0.0
0.0001431418932043016,0.0001431418932043016,0.03541694954037666,0.00090840581106022,0.0009277313947677612,0.22181347012519836,0.0008613297250121832,0.3533729910850525,0.3534671664237976,0.3732878863811493,0.0008789699641056359,0.2710351347923279,0.0001431418932043016,0.0,0.0,0.0,0.0,0.0,0.0
0.00014399754581972957,0.00014399754581972957,0.03526754304766655,0.0009770611068233848,0.0009964185301214457,0.2211921364068985,0.0009264464606530964,0.3525291383266449,0.3526355028152466,0.37212395668029785,0.0009441949659958482,0.2694338262081146,0.00014399754581972957,0.0,0.0,0.0,0.0,0.0,0.0
0.00013845559442415833,0.00013845559442415833,0.03523347154259682,0.0010065456153824925,0.0010266243480145931,0.22013139724731445,0.0009578376193530858,0.3520427346229553,0.3521435856819153,0.3722994923591614,0.0009763086563907564,0.2701859176158905,0.00013845559442415833,0.0,0.0,0.0,0.0,0.0,0.0
0.0001281938311876729,0.0001281938311876729,0.03527412191033363,0.0009886302286759019,0.0010097986087203026,0.21874164044857025,0.0009469049400649965,0.35189828276634216,0.3519829213619232,0.37340712547302246,0.0009664541576057673,0.2725306451320648,0.0001281938311876729,0.0,0.0,0.0,0.0,0.0,0.0
0.00011581221770029515,0.00011581221770029515,0.035271260887384415,0.0009292414179071784,0.0009502920438535511,0.21710170805454254,0.0008976674289442599,0.35206276178359985,0.352137953042984,0.37442442774772644,0.0009172516292892396,0.2744518518447876,0.00011581221770029515,0.0,0.0,0.0,0.0,0.0,0.0
0.000103274047432933,0.000103274047432933,0.0351443737745285,0.0008394917822442949,0.000858536281157285,0.2152811884880066,0.0008189952932298183,0.3524863123893738,0.352569580078125,0.3746761083602905,0.0008369210991077125,0.2745746076107025,0.000103274047432933,0.0,0.0,0.0,0.0,0.0,0.0
9.28920999285765e-05,9.28920999285765e-05,0.03493281826376915,0.0007451663259416819,0.0007610683678649366,0.2134060561656952,0.0007348001236096025,0.35310912132263184,0.35321301221847534,0.37439462542533875,0.0007499882485717535,0.2734108865261078,9.28920999285765e-05,0.0,0.0,0.0,0.0,0.0,0.0
8.619893196737394e-05,8.619893196737394e-05,0.034754831343889236,0.0006683903047814965,0.0006812157807871699,0.2116430401802063,0.0006664898828603327,0.3538653254508972,0.3539871871471405,0.3743813633918762,0.0006789133767597377,0.27267661690711975,8.619893196737394e-05,0.0,0.0,0.0,0.0,0.0,0.0
8.302031346829608e-05,8.302031346829608e-05,0.03469672426581383,0.0006130632245913148,0.0006233860040083528,0.2101271152496338,0.0006179533083923161,0.3546876013278961,0.35481417179107666,0.3751928508281708,0.0006280421512201428,0.27358201146125793,8.302031346829608e-05,0.0,0.0,0.0,0.0,0.0,0.0
8.282108319690451e-05,8.282108319690451e-05,0.03474507853388786,0.0005780603969469666,0.000586075650062412,0.20891229808330536,0.0005883862031623721,0.35551658272743225,0.3556364178657532,0.3766500949859619,0.0005962231662124395,0.27582401037216187,8.282108319690451e-05,0.0,0.0,0.0,0.0,0.0,0.0
8.476420771330595e-05,8.476420771330595e-05,0.03480774164199829,0.0005600773729383945,0.0005656126886606216,0.20796644687652588,0.0005748632247559726,0.356302410364151,0.35641589760780334,0.3780418932437897,0.0005802231025882065,0.27795305848121643,8.476420771330595e-05,0.0,0.0,0.0,0.0,0.0,0.0
8.732450805837288e-05,8.732450805837288e-05,0.03480090945959091,0.0005507267778739333,0.0005538531695492566,0.2072281688451767,0.0005688417586497962,0.357003390789032,0.35712066292762756,0.37877097725868225,0.0005717998137697577,0.27869701385498047,8.732450805837288e-05,0.0,0.0,0.0,0.0,0.0,0.0
8.936282392824069e-05,8.936282392824069e-05,0.03472542762756348,0.0005451418692246079,0.0005463584675453603,0.20668558776378632,0.0005653201951645315,0.3575872480869293,0.3577176332473755,0.37884384393692017,0.0005664018681272864,0.2780784070491791,8.936282392824069e-05,0.0,0.0,0.0,0.0,0.0,0.0
9.033182141138241e-05,9.033182141138241e-05,0.03465737774968147,0.0005420557572506368,0.0005419938825070858,0.20638936758041382,0.0005632208194583654,0.35803157091140747,0.358175128698349,0.37878045439720154,0.0005630586529150605,0.27726274728775024,9.033182141138241e-05,0.0,0.0,0.0,0.0,0.0,0.0
8.973046351457015e-05,8.973046351457015e-05,0.03466964513063431,0.0005380428628996015,0.0005372194573283195,0.20639023184776306,0.0005591069930233061,0.35832440853118896,0.3584720194339752,0.3790879249572754,0.0005581845180131495,0.27739253640174866,8.973046351457015e-05,0.0,0.0,0.0,0.0,0.0,0.0
8.755317685427144e-05,8.755317685427144e-05,0.03476690873503685,0.0005315356538631022,0.0005303487996570766,0.20667269825935364,0.0005514720687642694,0.3584665060043335,0.35860833525657654,0.3798125982284546,0.0005501523264683783,0.278600811958313,8.755317685427144e-05,0.0,0.0,0.0,0.0,0.0,0.0
8.436186908511445e-05,8.436186908511445e-05,0.03488573804497719,0.0005236521828919649,0.0005225272034294903,0.20714537799358368,0.0005416859639808536,0.35847005248069763,0.35860374569892883,0.38054129481315613,0.0005403932300396264,0.27999448776245117,8.436186908511445e-05,0.0,0.0,0.0,0.0,0.0,0.0
8.065185829764232e-05,8.065185829764232e-05,0.03495262563228607,0.0005133691010996699,0.0005128177581354976,0.20769613981246948,0.0005287890671752393,0.3583543598651886,0.35848596692085266,0.3808038830757141,0.0005280691548250616,0.2805188298225403,8.065185829764232e-05,0.0,0.0,0.0,0.0,0.0,0.0
7.694069063290954e-05,7.694069063290954e-05,0.034947995096445084,0.0005000592791475356,0.0005004971171729267,0.20826347172260284,0.0005123320152051747,0.3581424951553345,0.3582802414894104,0.38050004839897156,0.0005126334144733846,0.2799254357814789,7.694069063290954e-05,0.0,0.0,0.0,0.0,0.0,0.0
7.385679782601073e-05,7.385679782601073e-05,0.03491675481200218,0.00048589357174932957,0.00048746223910711706,0.20885157585144043,0.0004949088324792683,0.35785964131355286,0.3580060303211212,0.37996697425842285,0.0004963711253367364,0.2789416015148163,7.385679782601073e-05,0.0,0.0,0.0,0.0,0.0,0.0
7.168394222389907e-05,7.168394222389907e-05,0.03491901606321335,0.0004722081357613206,0.0004748624633066356,0.20948050916194916,0.0004781306197401136,0.3575313091278076,0.35768166184425354,0.379653662443161,0.00048067476018331945,0.27853158116340637,7.168394222389907e-05,0.0,0.0,0.0,0.0,0.0,0.0
7.042283687042072e-05,7.042283687042072e-05,0.03497406095266342,0.0004597384831868112,0.00046341141569428146,0.21013104915618896,0.0004628784372471273,0.3571833074092865,0.35733041167259216,0.37972864508628845,0.00046639880747534335,0.2790321707725525,7.042283687042072e-05,0.0,0.0,0.0,0.0,0.0,0.0
7.003518112469465e-05,7.003518112469465e-05,0.03504689037799835,0.0004502675146795809,0.00045489027979783714,0.21073471009731293,0.0004510512517299503,0.3568410575389862,0.3569817543029785,0.37997251749038696,0.0004554618790280074,0.2799285054206848,7.003518112469465e-05,0.0,0.0,0.0,0.0,0.0,0.0
7.024873048067093e-05,7.024873048067093e-05,0.03508297726511955,0.0004440615593921393,0.0004494918684940785,0.2112109363079071,0.00044290375080890954,0.3565266728401184,0.3566645085811615,0.3800218105316162,0.0004480747156776488,0.280387818813324,7.024873048067093e-05,0.0,0.0,0.0,0.0,0.0,0.0
7.065082900226116e-05,7.065082900226116e-05,0.035058457404375076,0.00043993949657306075,0.00044592563062906265,0.21151742339134216,0.0004372335388325155,0.356256902217865,0.35639822483062744,0.37972205877304077,0.00044294167309999466,0.2800431251525879,7.065082900226116e-05,0.0,0.0,0.0,0.0,0.0,0.0
7.096886838553473e-05,7.096886838553473e-05,0.03499939292669296,0.0004372797266114503,0.00044352313852868974,0.2116699367761612,0.00043349972111172974,0.35604310035705566,0.35619106888771057,0.37926214933395386,0.0004394685383886099,0.2792993187904358,7.096886838553473e-05,0.0,0.0,0.0,0.0,0.0,0.0
7.097375055309385e-05,7.097375055309385e-05,0.03495357185602188,0.0004347894573584199,0.0004410722467582673,0.21171417832374573,0.0004304870672058314,0.35589081048965454,0.3560430705547333,0.37898141145706177,0.00043650256702676415,0.2788991630077362,7.097375055309385e-05,0.0,0.0,0.0,0.0,0.0,0.0
7.04923877492547e-05,7.04923877492547e-05,0.034946370869874954,0.0004307024064473808,0.0004369102243799716,0.21168147027492523,0.0004264324379619211,0.3558017313480377,0.3559528887271881,0.37905633449554443,0.00043237346108071506,0.27922767400741577,7.04923877492547e-05,0.0,0.0,0.0,0.0,0.0,0.0
6.957386358408257e-05,6.957386358408257e-05,0.03496160730719566,0.0004246826283633709,0.00043069806997664273,0.21156737208366394,0.0004209319595247507,0.35577455163002014,0.3559214472770691,0.3793613016605377,0.00042668089736253023,0.2800075113773346,6.957386358408257e-05,0.0,0.0,0.0,0.0,0.0,0.0
6.836020475020632e-05,6.836020475020632e-05,0.034960582852363586,0.0004169429012108594,0.0004225861048325896,0.21134857833385468,0.0004140649689361453,0.3558049499988556,0.3559492528438568,0.3796103298664093,0.0004194568027742207,0.28060564398765564,6.836020475020632e-05,0.0,0.0,0.0,0.0,0.0,0.0
6.699169898638502e-05,6.699169898638502e-05,0.03491976484656334,0.00040770796476863325,0.0004127934807911515,0.21102018654346466,0.0004059076018165797,0.3558850586414337,0.3560313284397125,0.379628449678421,0.0004107772547286004,0.2806333303451538,6.699169898638502e-05,0.0,0.0,0.0,0.0,0.0,0.0
6.567254604306072e-05,6.567254604306072e-05,0.03485182672739029,0.00039813658804632723,0.0004025605448987335,0.21061742305755615,0.0003975186264142394,0.35600417852401733,0.3561554551124573,0.37949544191360474,0.0004017723258584738,0.28027400374412537,6.567254604306072e-05,0.0,0.0,0.0,0.0,0.0,0.0
6.456583651015535e-05,6.456583651015535e-05,0.034791361540555954,0.0003893783432431519,0.0003931525570806116,0.21019943058490753,0.0003899809962604195,0.3561496138572693,0.35630491375923157,0.37944233417510986,0.0003936230204999447,0.2800525724887848,6.456583651015535e-05,0.0,0.0,0.0,0.0,0.0,0.0
6.371761264745146e-05,6.371761264745146e-05,0.03476203605532646,0.0003817362885456532,0.000384947401471436,0.20981156826019287,0.0003835235838778317,0.35630834102630615,0.3564639985561371,0.37962040305137634,0.0003866234910674393,0.2803162634372711,6.371761264745146e-05,0.0,0.0,0.0,0.0,0.0,0.0
6.314172060228884e-05,6.314172060228884e-05,0.0347571074962616,0.000375367613742128,0.00037810494541190565,0.2094622254371643,0.0003782354760915041,0.35646843910217285,0.3566216826438904,0.37996548414230347,0.0003808686451520771,0.28093230724334717,6.314172060228884e-05,0.0,0.0,0.0,0.0,0.0,0.0
